time4,time11,solution?,n,correct winner
0.10582625550019321,0.31674388763080225,0.3,4182,queen11
0.10567340171041567,0.3164516993298018,0.7,4183,queen11
0.10551911998040897,0.3161634940216222,0.6,4184,queen4
0.1053673477329835,0.31586803963154925,0.3,4185,queen4
0.10521273534645535,0.3155741113412062,0.2,4186,queen11
0.10506134985900316,0.3152877687430773,0.8,4187,queen4
0.1049104869487583,0.31499468251483814,0.7,4188,queen4
0.1047614279085276,0.31471152047721707,0.1,4189,queen4
0.10461310743071639,0.31442243552742083,0.5,4190,queen11
0.10446439947539228,0.31413571495350784,0.2,4191,queen11
0.10431837310171997,0.31385150613455937,0.3,4192,queen11
0.10416916391627509,0.31356655619887686,0.6,4193,queen11
0.10405436067870169,0.3134413185023298,0.5,4194,queen4
0.10393889700212787,0.3133109621943966,0.7,4195,queen11
0.10382744469633044,0.3131797714252587,0.0,4196,queen4
0.1037132625598984,0.3130447516479645,0.6,4197,queen11
0.10360269054382264,0.3129193869286883,0.2,4198,queen11
0.10349762558937073,0.3128039274215698,0.1,4199,queen11
0.10338646480423248,0.3126727343081476,0.0,4200,queen11
0.1032767960274837,0.31254610179429987,0.2,4201,queen11
0.1031747441642564,0.31242244959351556,0.8,4202,queen4
0.10306670415023017,0.3122928971809054,0.8,4203,queen11
0.10296539580467903,0.31216687117472736,0.4,4204,queen4
0.10286000340352416,0.3120492493682228,0.4,4205,queen11
0.10276243649055737,0.31192339679898595,0.5,4206,queen4
0.10266132167005164,0.31181174221001273,0.4,4207,queen11
0.1025555551169195,0.311692788792968,0.1,4208,queen11
0.10245121287364586,0.3115708381989423,0.2,4209,queen4
0.10234965638871762,0.3114498473426834,0.5,4210,queen11
0.10224474910646678,0.3113179638516158,0.0,4211,queen11
0.10214616281014902,0.3112148904428612,0.1,4212,queen4
0.10203780246615873,0.31108618102648844,0.3,4213,queen4
0.10193336597924094,0.31095989218035947,0.5,4214,queen4
0.10183397027873253,0.3108418525651444,0.9,4215,queen4
0.10173652190534935,0.3107272365798803,0.6,4216,queen11
0.10163784763527653,0.3106189434132521,0.5,4217,queen4
0.1015390056176452,0.31051742777888713,0.5,4218,queen4
0.10144421224410717,0.3104135732008861,0.4,4219,queen11
0.10134076779268525,0.3103022725476871,0.1,4220,queen11
0.1012523538764866,0.31020386159648383,0.2,4221,queen4
0.10114842751285998,0.3100865726489182,0.1,4222,queen4
0.10105085413874561,0.3099768290537914,0.0,4223,queen11
0.10094908909570603,0.30984947590600875,0.2,4224,queen11
0.10085416062249883,0.3097432758418326,0.2,4225,queen11
0.10075914515942279,0.30963702817117017,0.3,4226,queen11
0.10066378495909951,0.3095335879560673,0.2,4227,queen11
0.10056732570741939,0.3094271398897658,0.1,4228,queen11
0.10046837860683225,0.3093136166626552,0.5,4229,queen11
0.10036832796876265,0.3091991729880008,0.2,4230,queen4
0.10027060580432863,0.3090800668512072,0.0,4231,queen11
0.10017129399763039,0.3089699303678903,0.5,4232,queen4
0.10007711836461271,0.3088527034730947,0.1,4233,queen4
0.09997881189685001,0.3087446477034382,0.4,4234,queen11
0.09988537212805962,0.30864981475161085,0.1,4235,queen11
0.09979435811495647,0.30855151528086744,0.3,4236,queen11
0.09966873497767963,0.30830589173894835,0.3,4237,queen11
0.09954257391821697,0.30805434096943246,0.6,4238,queen4
0.09944441667309514,0.30794068031840854,0.6,4239,queen11
0.09934843586905827,0.3078207893424466,0.1,4240,queen11
0.09925245438114744,0.30771277606267333,0.4,4241,queen11
0.0991581053145463,0.30759987049559423,0.3,4242,queen11
0.09906248564229292,0.30750525961903963,0.4,4243,queen11
0.09896562917516866,0.30738985787837875,0.2,4244,queen11
0.09887473360522762,0.30728409316513566,0.2,4245,queen4
0.09878575008573655,0.3071703362944357,0.3,4246,queen11
0.09869261653753963,0.3070561290222363,0.1,4247,queen4
0.09860118416923426,0.30694516530236693,0.7,4248,queen11
0.09850846134532582,0.30684013691815465,0.1,4249,queen11
0.0984160380008649,0.3067307156789541,0.3,4250,queen11
0.09832146241181139,0.30662479603636095,0.0,4251,queen11
0.09823414934479091,0.30652415916242826,0.7,4252,queen4
0.09814742080571419,0.30642971609473657,0.1,4253,queen4
0.09805246164132883,0.30631700597367845,0.1,4254,queen11
0.09797226156262186,0.30622261904126447,0.1,4255,queen11
0.09788580355995219,0.3061200913235786,0.2,4256,queen11
0.09780345057073887,0.3060257513890557,0.6,4257,queen4
0.09771534291917394,0.3059239065071338,0.6,4258,queen11
0.09762554773262569,0.3058279982634953,0.0,4259,queen11
0.09754386147925773,0.30573548960388236,0.0,4260,queen11
0.09742733100130889,0.30549841355598695,0.2,4261,queen11
0.0973105696971209,0.3052603262567605,0.3,4262,queen4
0.09722267642934272,0.3051570394783155,0.3,4263,queen11
0.0971365235337114,0.3050544088076701,0.0,4264,queen11
0.09705265465557786,0.3049546599809357,0.3,4265,queen4
0.096971149545498,0.3048576254483043,0.2,4266,queen4
0.09688913851556644,0.3047680790995208,0.5,4267,queen11
0.0968033523676894,0.3046705032274886,0.1,4268,queen11
0.09671250284763805,0.3045688992634154,0.1,4269,queen4
0.09663404946569386,0.30448715315182445,0.3,4270,queen11
0.09654454543040349,0.3043772091398706,0.0,4271,queen4
0.0964624831397704,0.30428037526927904,0.0,4272,queen11
0.09637558065640386,0.30417739206905564,0.0,4273,queen11
0.09629036621425463,0.30407724641717,0.0,4274,queen4
0.09617662996881537,0.3038505839390887,0.3,4275,queen4
0.09606332295482245,0.3036238585642347,0.3,4276,queen11
0.0959511486716749,0.3033981635908767,0.1,4277,queen11
0.0958405071383725,0.30317611467858874,0.2,4278,queen4
0.09573137262771869,0.3029568358125358,0.0,4279,queen4
0.09562138431864228,0.30273194723408314,0.4,4280,queen11
0.0955100422052993,0.302507135712404,0.2,4281,queen11
0.09539964035485662,0.30228838671133,0.3,4282,queen4
0.0952895649900175,0.3020673751422804,0.0,4283,queen4
0.09517882147405901,0.3018473834665413,0.1,4284,queen11
0.09507357439490309,0.30163264490231717,0.5,4285,queen11
0.09496474676278421,0.3014135881420701,0.0,4286,queen4
0.09485554983015775,0.30119316452214506,0.0,4287,queen11
0.09474854019987564,0.3009783465510111,0.0,4288,queen11
