time4sub,time11sub,solution?,n,blocked/n^2,time4,time11,Satisfiable?,correct winner
0.0248664756,0.0828668964,1,50,0.2428,0.0864059925,0.6925530434,SAT,queen4
0.0248575479,0.0828351148,1,50,0.2432,0.080476284,0.7188231945,SAT,queen4
0.0248504326,0.0828026833,1,50,0.2436,0.0533187389,0.7449514866,SAT,queen4
0.0248473492,0.0827891393,1,50,0.244,0.0776560307,0.693571806,SAT,queen4
0.024839081,0.0827700108,1,50,0.2444,0.0531210899,0.675599575,SAT,queen4
0.0248343055,0.0827506312,1,50,0.2448,0.079818964,0.6848752499,SAT,queen4
0.0248352511,0.0827518734,1,50,0.2452,0.0580267906,0.7912862301,SAT,queen4
0.0248308712,0.0827330995,1,50,0.2456,0.0980284214,0.6417729855,SAT,queen4
0.0248244089,0.082705972,1,50,0.246,0.0653653145,0.7190012932,SAT,queen4
0.0248194516,0.0826866446,1,50,0.2464,0.0586559772,0.6752159595,SAT,queen4
0.0248136334,0.0826633213,1,50,0.2468,0.0586440563,0.7342710495,SAT,queen4
0.0248126904,0.0826495639,1,50,0.2472,0.0839152336,0.7021152973,SAT,queen4
0.024806288,0.0826194138,1,50,0.2476,0.0948934555,0.6866004467,SAT,queen4
0.024798707,0.0825836852,1,50,0.248,0.0588819981,0.8880889416,SAT,queen4
0.0247902399,0.0825491504,1,50,0.2484,0.0655527115,0.6998810768,SAT,queen4
0.0247822807,0.0825224156,1,50,0.2488,0.0924777985,0.7647356987,SAT,queen4
0.0247773042,0.0824944027,1,50,0.2492,0.0646252632,0.7085618973,SAT,queen4
0.02476958,0.0824637443,1,50,0.2496,0.0622837543,0.6857156754,SAT,queen4
0.0247610999,0.0824403423,1,50,0.25,0.0528309345,0.8015892506,SAT,queen4
0.0247562522,0.0824280703,1,50,0.2504,0.0841839314,0.6901714802,SAT,queen4
0.0247512354,0.0824082175,1,50,0.2508,0.0806555748,0.6929335594,SAT,queen4
0.0247462595,0.0823853539,1,50,0.2512,0.0564577579,0.6678402424,SAT,queen4
0.0247389493,0.0823637964,1,50,0.2516,0.0533084869,0.7597398758,SAT,queen4
0.0247328077,0.0823466842,1,50,0.252,0.0846204758,0.7150743008,SAT,queen4
0.0247240708,0.0823229767,1,50,0.2524,0.080432415,0.6830425262,SAT,queen4
0.0247163736,0.0822944933,1,50,0.2528,0.0667879581,0.7049429417,SAT,queen4
0.024708798,0.0822676283,1,50,0.2532,0.0581569672,0.8098530769,SAT,queen4
0.0247040932,0.0822514918,1,50,0.2536,0.0702729225,0.6463699341,SAT,queen4
0.0246975571,0.0822268816,1,50,0.254,0.0940480232,0.7259352207,SAT,queen4
0.0246905488,0.0822104311,1,50,0.2544,0.0931491852,0.6930010319,SAT,queen4
0.024684583,0.0821806289,1,50,0.2548,0.0752489567,0.6524789333,SAT,queen4
0.0246757348,0.0821528918,1,50,0.2552,0.0942714214,0.7398598194,SAT,queen4
0.0246668025,0.0821240932,1,50,0.2556,0.0680634975,0.7362892628,SAT,queen4
0.0246580707,0.082093758,1,50,0.256,0.0594160557,0.6732232571,SAT,queen4
0.0246509673,0.0820657775,1,50,0.2564,0.0584843159,0.9349517822,SAT,queen4
0.0246455958,0.0820413375,1,50,0.2568,0.0706746578,0.7534763813,SAT,queen4
0.0246378941,0.0820165263,1,50,0.2572,0.0571980476,0.7104661465,SAT,queen4
0.0246306161,0.0819888397,1,50,0.2576,0.0701153278,0.9090080261,SAT,queen4
0.0246229894,0.0819658523,1,50,0.258,0.0658876896,0.7352824211,SAT,queen4
0.0246163141,0.0819347956,1,50,0.2584,0.0570590496,0.7954771519,SAT,queen4
0.0246146843,0.0819172035,1,50,0.2588,0.0542652607,0.7684192657,SAT,queen4
0.0246082406,0.0818954758,1,50,0.2592,0.0725271702,0.7638595104,SAT,queen4
0.0246013233,0.0818706352,1,50,0.2596,0.0521631241,0.7225799561,SAT,queen4
0.0245933294,0.0818418839,1,50,0.26,0.0592954159,0.8538501263,SAT,queen4
0.0245892286,0.0818155285,1,50,0.2604,0.0569703579,0.8021636009,SAT,queen4
0.0245870089,0.0818021851,1,50,0.2608,0.0668520927,0.7082817554,SAT,queen4
0.0245822955,0.0817769324,1,50,0.2612,0.094379425,0.9205851555,SAT,queen4
0.0245776295,0.0817575541,1,50,0.2616,0.0741786957,0.7045562267,SAT,queen4
0.024574486,0.0817326371,1,50,0.262,0.0788846016,0.7540771961,SAT,queen4
0.0245724268,0.0817236541,1,50,0.2624,0.0830996037,0.7708432674,SAT,queen4
0.0245648015,0.0817020543,1,50,0.2628,0.065775156,0.7239117622,SAT,queen4
0.0245582678,0.0816795797,1,50,0.2632,0.0665755272,0.805891037,SAT,queen4
0.0245523647,0.0816594703,1,50,0.2636,0.0538761616,0.7191073895,SAT,queen4
0.0245449456,0.0816341774,1,50,0.264,0.0666489601,0.7289264202,SAT,queen4
0.0245387315,0.0816081007,1,50,0.2644,0.0603487492,0.6879587173,SAT,queen4
0.0245321224,0.0815846566,1,50,0.2648,0.0629246235,0.6890704632,SAT,queen4
0.0245267791,0.0815626208,1,50,0.2652,0.0858273506,0.689283371,SAT,queen4
0.0245221459,0.0815401629,1,50,0.2656,0.0823998451,0.7356421947,SAT,queen4
0.0245158328,0.0815204323,1,50,0.266,0.0613434315,0.8394505978,SAT,queen4
0.0245117258,0.0814984914,1,50,0.2664,0.0876104832,0.6947331429,SAT,queen4
0.024506743,0.0814759378,1,50,0.2668,0.0953073502,0.7011868954,SAT,queen4
0.0245003219,0.0814549182,1,50,0.2672,0.0549516678,0.8132359982,SAT,queen4
0.0244982447,0.0814503195,1,50,0.2676,0.0845315456,0.7223057747,SAT,queen4
0.0244946951,0.0814287972,1,50,0.268,0.0754117966,0.6447894573,SAT,queen4
0.0244883644,0.0814071688,1,50,0.2684,0.0651755333,0.6882653236,SAT,queen4
0.0244845456,0.0813935597,1,50,0.2688,0.0576560497,0.7073507309,SAT,queen4
0.0244799605,0.0813829431,1,50,0.2692,0.0840489864,0.6893880367,SAT,queen4
0.0244732645,0.0813673185,1,50,0.2696,0.0649237633,0.6700699329,SAT,queen4
0.0244686789,0.0813549416,1,50,0.27,0.0840809345,0.6636457443,SAT,queen4
0.0244659494,0.081340073,1,50,0.2704,0.0823996067,0.7088198662,SAT,queen4
0.0244599103,0.0813208151,1,50,0.2708,0.0901863575,0.7197670937,SAT,queen4
0.0244567978,0.0813069237,1,50,0.2712,0.0665566921,0.7475471497,SAT,queen4
0.0244506931,0.0812826244,1,50,0.2716,0.0887191296,0.7413854599,SAT,queen4
0.0244441119,0.0812581989,1,50,0.272,0.066133976,0.8214635849,SAT,queen4
0.0244383563,0.0812453482,1,50,0.2724,0.0658857822,0.6835751534,SAT,queen4
0.024431852,0.0812295949,1,50,0.2728,0.0667376518,0.6948060989,SAT,queen4
0.0244274808,0.0812127037,1,50,0.2732,0.0548336506,0.7531225681,SAT,queen4
0.0244242187,0.0812059644,1,50,0.2736,0.081184864,0.7244462967,SAT,queen4
0.0244217456,0.0812024607,1,50,0.274,0.0584840775,0.754093647,SAT,queen4
0.0244158458,0.0811796877,1,50,0.2744,0.0650997162,0.7375733852,SAT,queen4
0.0244105266,0.0811547496,1,50,0.2748,0.0840201378,0.6820838451,SAT,queen4
0.0244062221,0.0811387987,1,50,0.2752,0.0728120804,0.7136809826,SAT,queen4
0.0244013148,0.0811307952,1,50,0.2756,0.0555994511,0.7088837624,SAT,queen4
0.0243955585,0.0811039941,1,50,0.276,0.0854296684,0.6957416534,SAT,queen4
0.0243892731,0.0810780059,1,50,0.2764,0.0803120136,0.7154781818,SAT,queen4
0.0243834944,0.0810586934,1,50,0.2768,0.0585899353,0.7539827824,SAT,queen4
0.0243806882,0.0810510105,1,50,0.2772,0.0842933655,0.6467120647,SAT,queen4
0.0243746606,0.0810310005,1,50,0.2776,0.0795497894,0.7146382332,SAT,queen4
0.0243713876,0.0810174905,1,50,0.278,0.0981612206,0.6917631626,SAT,queen4
0.024365527,0.0809939605,1,50,0.2784,0.0678184032,0.6585304737,SAT,queen4
0.0243616332,0.0809752921,1,50,0.2788,0.0920062065,0.7156052589,SAT,queen4
0.0243569251,0.0809573698,1,50,0.2792,0.060703516,0.6998109818,SAT,queen4
0.0243531833,0.0809348946,1,50,0.2796,0.0721812248,0.6718432903,SAT,queen4
0.0243504675,0.0809182128,1,50,0.28,0.1003701687,0.6893594265,SAT,queen4
0.0243471116,0.0808924942,1,50,0.2804,0.0918998718,0.6961152554,SAT,queen4
0.0243423195,0.0808692069,1,50,0.2808,0.0859518051,0.6745707989,SAT,queen4
0.0243390966,0.0808526496,1,50,0.2812,0.0994274616,0.6996586323,SAT,queen4
0.0243336645,0.0808281513,1,50,0.2816,0.0646705627,0.8507027626,SAT,queen4
0.0243272929,0.0808054727,1,50,0.282,0.0659506321,0.693464756,SAT,queen4
0.0243194151,0.0807864773,1,50,0.2824,0.0582182407,0.9270939827,SAT,queen4
0.0243150559,0.0807674991,1,50,0.2828,0.0828318596,0.6985962391,SAT,queen4
0.0243091841,0.0807501646,1,50,0.2832,0.0825557709,0.705955267,SAT,queen4
0.0243040584,0.080730461,1,50,0.2836,0.0947854519,0.6955752373,SAT,queen4
0.0243004977,0.0807139947,1,50,0.284,0.0829706192,0.6829340458,SAT,queen4
0.0242949482,0.0806892358,1,50,0.2844,0.0742208958,0.6859507561,SAT,queen4
0.0242895878,0.0806685407,1,50,0.2848,0.0561952591,0.9112699032,SAT,queen4
0.024284134,0.0806458824,1,50,0.2852,0.0669872761,0.7127625942,SAT,queen4
0.0242782994,0.0806316121,1,50,0.2856,0.0674946308,0.7204678059,SAT,queen4
0.0242728894,0.0806132638,1,50,0.286,0.0827283859,0.7358922958,SAT,queen4
0.0242678448,0.0805907999,1,50,0.2864,0.0564210415,0.8241872787,SAT,queen4
0.0242642117,0.0805748717,1,50,0.2868,0.0590078831,0.8098576069,SAT,queen4
0.0242613235,0.0805657758,1,50,0.2872,0.059939146,0.7081418037,SAT,queen4
0.0242549277,0.0805446795,1,50,0.2876,0.0675601959,0.685059309,SAT,queen4
0.0242515508,0.0805281451,1,50,0.288,0.0662260056,0.6878578663,SAT,queen4
0.0242466162,0.0805087156,1,50,0.2884,0.0854537487,0.69825387,SAT,queen4
0.0242445219,0.080490694,1,50,0.2888,0.0579140186,0.7326412201,SAT,queen4
0.0242414931,0.080486943,1,50,0.2892,0.0542199612,0.6894783974,SAT,queen4
0.024238166,0.0804770493,1,50,0.2896,0.0943703651,0.6785156727,SAT,queen4
0.0242342662,0.0804654951,1,50,0.29,0.0812036991,0.7258298397,SAT,queen4
0.0242327408,0.0804515777,1,50,0.2904,0.1117038727,0.6354055405,SAT,queen4
0.0242272237,0.0804315336,1,50,0.2908,0.06305933,0.7758789063,SAT,queen4
0.0242261129,0.0804254114,1,50,0.2912,0.0575416088,0.6540784836,SAT,queen4
0.0242225716,0.0804120268,1,50,0.2916,0.0935547352,0.6841461658,SAT,queen4
0.0242202986,0.0803882785,1,50,0.292,0.0932924747,0.6835925579,SAT,queen4
0.0242155436,0.0803715079,1,50,0.2924,0.0612227917,0.6727089882,SAT,queen4
0.0242126099,0.0803561216,1,50,0.2928,0.0984461308,0.6808459759,SAT,queen4
0.0242079738,0.0803335835,1,50,0.2932,0.1059377193,0.696625948,SAT,queen4
0.0242030509,0.0803140593,1,50,0.2936,0.061413765,0.8808250427,SAT,queen4
0.0241968467,0.0802930798,1,50,0.294,0.0617222786,0.7218804359,SAT,queen4
0.0241901313,0.0802786296,1,50,0.2944,0.0525166988,0.8958187103,SAT,queen4
0.0241838512,0.0802540212,1,50,0.2948,0.0652275085,0.703969717,SAT,queen4
0.0241781017,0.0802355899,1,50,0.2952,0.0795059204,0.7059421539,SAT,queen4
0.0241722855,0.0802155949,1,50,0.2956,0.0667908192,0.7136743069,SAT,queen4
0.0241703662,0.0802012787,1,50,0.296,0.0882956982,0.7083690166,SAT,queen4
0.0241660381,0.0801766527,1,50,0.2964,0.058536768,0.870121479,SAT,queen4
0.0241601591,0.0801576918,1,50,0.2968,0.0841693878,0.7171278,SAT,queen4
0.0241564618,0.0801354977,1,50,0.2972,0.0565855503,0.8437283039,SAT,queen4
0.0241532508,0.0801221437,1,50,0.2976,0.0814416409,0.6776993275,SAT,queen4
0.0241481979,0.0801068908,1,50,0.298,0.0555064678,0.6926057339,SAT,queen4
0.0241445955,0.0800889623,1,50,0.2984,0.0615344048,0.7427828312,SAT,queen4
0.0241383886,0.0800687506,1,50,0.2988,0.0567438602,0.793258667,SAT,queen4
0.0241370473,0.0800798416,1,50,0.2992,0.0556280613,0.7157526016,SAT,queen4
0.0241324569,0.0800623414,1,50,0.2996,0.0570311546,0.8273115158,SAT,queen4
0.0241303157,0.0800582648,1,50,0.3,0.0554788113,0.696870327,SAT,queen4
0.0241271397,0.0800531542,1,50,0.3004,0.0573973656,0.67400527,SAT,queen4
0.0241239697,0.0800399105,1,50,0.3008,0.0624320507,0.6883990765,SAT,queen4
0.0241205436,0.080025957,1,50,0.3012,0.0862360001,0.6865179539,SAT,queen4
0.0241187591,0.0800163853,1,50,0.3016,0.0815308094,0.6974945068,SAT,queen4
0.0241151549,0.0800026405,1,50,0.302,0.0831639767,0.6747112274,SAT,queen4
0.024111337,0.0799904188,1,50,0.3024,0.0840642452,0.6857395172,SAT,queen4
0.0241076872,0.0799791025,1,50,0.3028,0.0853705406,0.6827709675,SAT,queen4
0.0241047973,0.0799632981,1,50,0.3032,0.0807182789,0.6937396526,SAT,queen4
0.0241009901,0.0799513015,1,50,0.3036,0.0913906097,0.7116854191,SAT,queen4
0.0240950308,0.0799406767,1,50,0.304,0.056409359,0.89443326,SAT,queen4
0.0240932924,0.0799366597,1,50,0.3044,0.0856847763,0.7016422749,SAT,queen4
0.0240891471,0.0799174101,1,50,0.3048,0.060485363,0.8344678879,SAT,queen4
0.0240856508,0.0799143913,1,50,0.3052,0.0574944019,0.6744253635,SAT,queen4
0.0240832566,0.0799074601,1,50,0.3056,0.0635385513,0.6846129894,SAT,queen4
0.0240827255,0.0798974088,1,50,0.306,0.0834724903,0.6791071892,SAT,queen4
0.0240842361,0.0798846318,1,50,0.3064,0.0628290176,0.6955034733,SAT,queen4
0.0240803049,0.0798684106,1,50,0.3068,0.0670714378,0.6959648132,SAT,queen4
0.0240773926,0.0798568183,1,50,0.3072,0.0878455639,0.7161285877,SAT,queen4
0.0240751257,0.0798425178,1,50,0.3076,0.0794620514,0.702476263,SAT,queen4
0.0240708646,0.0798302598,1,50,0.308,0.0657999516,0.6991808414,SAT,queen4
0.0240679987,0.0798182294,1,50,0.3084,0.087356329,0.7223386765,SAT,queen4
0.0240633402,0.0798026087,1,50,0.3088,0.0951280594,0.6976139545,SAT,queen4
0.0240580526,0.0797833987,1,50,0.3092,0.0846133232,0.7153356075,SAT,queen4
0.0240535252,0.0797661321,1,50,0.3096,0.0649945736,0.7465350628,SAT,queen4
0.0240483925,0.0797491442,1,50,0.31,0.0940177441,0.6979212761,SAT,queen4
0.0240444371,0.0797325136,1,50,0.3104,0.0890948772,0.7514045238,SAT,queen4
0.024040597,0.0797142732,1,50,0.3108,0.085793972,0.6926255226,SAT,queen4
0.0240360224,0.0796916392,1,50,0.3112,0.0563468933,0.7189619541,SAT,queen4
0.0240347253,0.079684227,1,50,0.3116,0.0828919411,0.6498982906,SAT,queen4
0.0240322099,0.0796771866,1,50,0.312,0.0535521507,0.6340589523,SAT,queen4
0.0240279684,0.079654634,1,50,0.3124,0.07081604,0.6348726749,SAT,queen4
0.0240239766,0.0796342267,1,50,0.3128,0.069341898,0.6876430511,SAT,queen4
0.0240215325,0.0796287538,1,50,0.3132,0.0649280548,0.6699051857,SAT,queen4
0.0240175688,0.0796156352,1,50,0.3136,0.0648584366,0.6959478855,SAT,queen4
0.02401394,0.0796019833,1,50,0.314,0.0830552578,0.6949343681,SAT,queen4
0.0240086626,0.0795836086,1,50,0.3144,0.0570151806,0.7190992832,SAT,queen4
0.0240065937,0.079578968,1,50,0.3148,0.0831198692,0.6620090008,SAT,queen4
0.0240054169,0.0795639578,1,50,0.3152,0.0962939262,0.6886911392,SAT,queen4
0.0240041604,0.0795495025,1,50,0.3156,0.1007051468,0.7463395596,SAT,queen4
0.0240010744,0.079530381,1,50,0.316,0.0697405338,0.6782972813,SAT,queen4
0.023996841,0.0795130799,1,50,0.3164,0.0824019909,0.7042491436,SAT,queen4
0.0239930562,0.0794931522,1,50,0.3168,0.057561636,0.7296967506,SAT,queen4
0.0239913928,0.0794910471,1,50,0.3172,0.0910499096,0.6427710056,SAT,queen4
0.0239891554,0.0794737515,1,50,0.3176,0.0951519012,0.6908006668,SAT,queen4
0.0239845353,0.0794571323,1,50,0.318,0.0970034599,0.6986715794,SAT,queen4
0.0239792758,0.0794340229,1,50,0.3184,0.0581498146,0.8714880943,SAT,queen4
0.0239740364,0.0794142935,1,50,0.3188,0.0671527386,0.7022001743,SAT,queen4
0.0239688413,0.0793980959,1,50,0.3192,0.0704405308,0.7234377861,SAT,queen4
0.0239644872,0.0793826912,1,50,0.3196,0.0545063019,0.8484680653,SAT,queen4
0.0239597879,0.079369882,1,50,0.32,0.06731987,0.8451390266,SAT,queen4
0.0239565962,0.0793519304,1,50,0.3204,0.068810463,0.6968934536,SAT,queen4
0.0239512787,0.0793306315,1,50,0.3208,0.0651400089,0.8720355034,SAT,queen4
0.0239467701,0.079308993,1,50,0.3212,0.0699338913,0.7212622166,SAT,queen4
0.0239420734,0.0792881748,1,50,0.3216,0.0755805969,0.6954576969,SAT,queen4
0.0239375704,0.0792705318,1,50,0.322,0.0593366623,0.7748851776,SAT,queen4
0.0239341765,0.079258442,1,50,0.3224,0.0852470398,0.6889929771,SAT,queen4
0.0239321652,0.0792468583,1,50,0.3228,0.0742812157,0.7120919228,SAT,queen4
0.0239279861,0.0792283388,1,50,0.3232,0.0569498539,0.8201789856,SAT,queen4
0.0239256409,0.0792205961,1,50,0.3236,0.0665259361,0.6798927784,SAT,queen4
0.0239239151,0.0792110677,1,50,0.324,0.064510107,0.7171833515,SAT,queen4
0.023920476,0.0791993174,1,50,0.3244,0.062697649,0.7066607475,SAT,queen4
0.0239190674,0.0791975573,1,50,0.3248,0.0814685822,0.6791779995,SAT,queen4
0.0239163011,0.0791872198,1,50,0.3252,0.0960357189,0.6919145584,SAT,queen4
0.0239132868,0.0791673002,1,50,0.3256,0.0684869289,0.6466355324,SAT,queen4
0.0239131159,0.0791635475,1,50,0.326,0.0575034618,0.7083721161,SAT,queen4
0.0239127986,0.079158905,1,50,0.3264,0.0852818489,0.7286200523,SAT,queen4
0.0239099504,0.0791452976,1,50,0.3268,0.0723931789,0.7121310234,SAT,queen4
0.0239068172,0.0791296689,1,50,0.3272,0.0860667229,0.7159996033,SAT,queen4
0.0239034641,0.0791132958,1,50,0.3276,0.0851073265,0.7013590336,SAT,queen4
0.0238985061,0.0790962832,1,50,0.328,0.0609164238,0.783080101,SAT,queen4
0.0238978754,0.0790973364,1,50,0.3284,0.0793716908,0.6771199703,SAT,queen4
0.0238952894,0.0790790719,1,50,0.3288,0.1025998592,0.6405892372,SAT,queen4
0.0238911058,0.0790611916,1,50,0.3292,0.0657403469,0.7023205757,SAT,queen4
0.0238911506,0.0790666632,1,50,0.3296,0.0582458973,0.6689872742,SAT,queen4
0.0238866041,0.0790467461,1,50,0.33,0.0653822422,0.6775288582,SAT,queen4
0.0238833881,0.0790262123,1,50,0.3304,0.0585753918,0.9495577812,SAT,queen4
0.0238803984,0.0790087941,1,50,0.3308,0.0935459137,0.678712368,SAT,queen4
0.023876112,0.0789908483,1,50,0.3312,0.0723693371,0.7039427757,SAT,queen4
0.0238742284,0.0789798754,1,50,0.3316,0.097111702,0.68709445,SAT,queen4
0.0238722373,0.0789691367,1,50,0.332,0.0902659893,0.6719074249,SAT,queen4
0.0238685535,0.0789475132,1,50,0.3324,0.1009793282,0.7015273571,SAT,queen4
0.0238643027,0.0789263934,1,50,0.3328,0.0720694065,0.9081072807,SAT,queen4
0.0238597215,0.0789054145,1,50,0.3332,0.0720310211,0.7291924953,SAT,queen4
0.0238557937,0.0788890448,1,50,0.3336,0.0791594982,0.6864213943,SAT,queen4
0.023853,0.0788737557,1,50,0.334,0.0841681957,0.7076776028,SAT,queen4
0.0238494611,0.0788566097,1,50,0.3344,0.0973033905,0.6948471069,SAT,queen4
0.0238459481,0.078837919,1,50,0.3348,0.0719184875,0.7264056206,SAT,queen4
0.0238418343,0.0788221267,1,50,0.3352,0.0567016602,0.8897204399,SAT,queen4
0.0238366834,0.0788032036,1,50,0.3356,0.1038532257,0.7231900692,SAT,queen4
0.0238319659,0.0787878933,1,50,0.336,0.0586700439,1.0639979839,SAT,queen4
0.023827382,0.0787722562,1,50,0.3364,0.0557165146,0.9517014027,SAT,queen4
0.0238241963,0.0787530549,1,50,0.3368,0.0683834553,0.7284309864,SAT,queen4
0.0238208799,0.0787382612,1,50,0.3372,0.081756115,0.691901207,SAT,queen4
0.0238170377,0.0787204803,1,50,0.3376,0.0592720509,0.843855381,SAT,queen4
0.023813425,0.0787090276,1,50,0.338,0.0884871483,0.6976425648,SAT,queen4
0.0238097319,0.0786978097,1,50,0.3384,0.0657570362,0.7239348888,SAT,queen4
0.0238056121,0.0786829249,1,50,0.3388,0.0650742054,0.7145702839,SAT,queen4
0.0238027829,0.0786637874,1,50,0.3392,0.0803384781,0.6765069962,SAT,queen4
0.0237999072,0.0786452948,1,50,0.3396,0.0932502747,0.7098183632,SAT,queen4
0.0237975153,0.078635411,1,50,0.34,0.0649411678,0.6895194054,SAT,queen4
0.0237934703,0.0786171678,1,50,0.3404,0.0593669415,0.8508961201,SAT,queen4
0.0237927539,0.0786104758,1,50,0.3408,0.095341444,0.7554986477,SAT,queen4
0.0237884554,0.078593827,1,50,0.3412,0.0648057461,0.8923895359,SAT,queen4
0.0237852472,0.0785839823,1,50,0.3416,0.0959846973,0.8584303856,SAT,queen4
0.0237805269,0.0785642121,1,50,0.342,0.0565855503,0.8510770798,SAT,queen4
0.0237767296,0.0785511795,1,50,0.3424,0.0558173656,0.9325101376,SAT,queen4
0.0237721124,0.078540036,1,50,0.3428,0.0961632729,0.7020292282,SAT,queen4
0.0237677539,0.0785206133,1,50,0.3432,0.0655970573,0.8048737049,SAT,queen4
0.0237670454,0.0785186365,1,50,0.3436,0.0862729549,0.7497115135,SAT,queen4
0.0237632084,0.078501637,1,50,0.344,0.0868685246,0.7043755054,SAT,queen4
0.0237604068,0.0784891773,1,50,0.3444,0.0718550682,0.7120163441,SAT,queen4
0.0237552166,0.0784783796,1,50,0.3448,0.0615944862,0.8272840977,SAT,queen4
0.023752048,0.0784679998,1,50,0.3452,0.0785109997,0.7032368183,SAT,queen4
0.0237490561,0.0784550941,1,50,0.3456,0.0528130531,0.7474336624,SAT,queen4
0.0237477154,0.0784526654,1,50,0.346,0.0786719322,0.6852841377,SAT,queen4
0.0237447249,0.0784452936,1,50,0.3464,0.0823178291,0.7271170616,SAT,queen4
0.0237405334,0.0784322912,1,50,0.3468,0.058198452,0.7232224941,SAT,queen4
0.023739598,0.0784251977,1,50,0.3472,0.0976257324,0.730561018,SAT,queen4
0.0237373547,0.0784064729,1,50,0.3476,0.0680277348,0.7069363594,SAT,queen4
0.023734292,0.0783897628,1,50,0.348,0.0959293842,0.6962161064,SAT,queen4
0.0237315148,0.07837993,1,50,0.3484,0.0748174191,0.6895828247,SAT,queen4
0.0237288127,0.0783657817,1,50,0.3488,0.0910542011,0.6890933514,SAT,queen4
0.023728215,0.0783496561,1,50,0.3492,0.0906260014,0.6626312733,SAT,queen4
0.0237252511,0.0783306977,1,50,0.3496,0.0729179382,0.6963117123,SAT,queen4
0.0237219436,0.0783195301,1,50,0.35,0.0975737572,0.6964542866,SAT,queen4
0.0237217277,0.0783159383,1,50,0.3504,0.0964775085,0.6838929653,SAT,queen4
0.0237192255,0.0782985291,1,50,0.3508,0.0645680428,0.6858632565,SAT,queen4
0.0237176906,0.0782954844,1,50,0.3512,0.0540320873,0.6978552341,SAT,queen4
0.0237134399,0.07828241,1,50,0.3516,0.0642507076,0.7709498405,SAT,queen4
0.0237133979,0.0782787295,1,50,0.352,0.0911202431,0.7213406563,SAT,queen4
0.0237097054,0.0782677796,1,50,0.3524,0.0737709999,0.6939976215,SAT,queen4
0.0237060916,0.0782543745,1,50,0.3528,0.0845444202,0.7005681992,SAT,queen4
0.0237051272,0.0782427893,1,50,0.3532,0.0658562183,0.7289106846,SAT,queen4
0.0237010626,0.0782265875,1,50,0.3536,0.0856244564,0.7039239407,SAT,queen4
0.02369777,0.0782120187,1,50,0.354,0.0864861012,0.7278249264,SAT,queen4
0.0236943118,0.0782024058,1,50,0.3544,0.0631990433,0.7466692924,SAT,queen4
0.0236951829,0.0781944916,1,50,0.3548,0.0856366158,0.6999647617,SAT,queen4
0.0236930966,0.0781819978,1,50,0.3552,0.0596494675,0.798530817,SAT,queen4
0.0236924942,0.0781779534,1,50,0.3556,0.0720794201,0.6739091873,SAT,queen4
0.0236912329,0.0781684548,1,50,0.356,0.0725586414,0.6848824024,SAT,queen4
0.0236883107,0.0781560356,1,50,0.3564,0.0628881454,0.7303071022,SAT,queen4
0.0236860286,0.0781426273,1,50,0.3568,0.0607187748,0.7190551758,SAT,queen4
0.0236822349,0.0781271134,1,50,0.3572,0.0879170895,0.7274916172,SAT,queen4
0.0236795524,0.078111905,1,50,0.3576,0.0924110413,0.6992492676,SAT,queen4
0.0236773398,0.0780939797,1,50,0.358,0.0542440414,0.8727593422,SAT,queen4
0.0236734505,0.0780818752,1,50,0.3584,0.0611157417,0.7233319283,SAT,queen4
0.0236707842,0.0780739216,1,50,0.3588,0.0688033104,0.722294569,SAT,queen4
0.0236673984,0.0780624332,1,50,0.3592,0.0587077141,0.8780148029,SAT,queen4
0.0236640616,0.0780511077,1,50,0.3596,0.0682830811,0.6981258392,SAT,queen4
0.023660026,0.078036161,1,50,0.36,0.0719676018,0.6928431988,SAT,queen4
0.0236559498,0.0780269776,1,50,0.3604,0.0589580536,0.7959208488,SAT,queen4
0.0236552166,0.0780211299,1,50,0.3608,0.0895631313,0.7013931274,SAT,queen4
0.0236522974,0.0780064015,1,50,0.3612,0.0621993542,0.7626545429,SAT,queen4
0.0236517064,0.0780053031,1,50,0.3616,0.08340168,0.6526868343,SAT,queen4
0.0236505762,0.0779949455,1,50,0.362,0.1038293839,0.7131915092,SAT,queen4
0.0236457603,0.0779827711,1,50,0.3624,0.0806391239,0.686273098,SAT,queen4
0.0236419439,0.077972799,1,50,0.3628,0.0565564632,0.817953825,SAT,queen4
0.0236419009,0.077970108,1,50,0.3632,0.0849289894,0.6576578617,SAT,queen4
0.023640682,0.0779542018,1,50,0.3636,0.1043145657,0.6709065437,SAT,queen4
0.0236370802,0.0779381178,1,50,0.364,0.0665268898,0.8134331703,SAT,queen4
0.0236408529,0.0779431214,1,50,0.3644,0.0629723072,0.6876718998,SAT,queen4
0.0236404495,0.0779488616,1,50,0.3648,0.1067168713,0.7004716396,SAT,queen4
0.0236371811,0.0779390219,1,50,0.3652,0.0705406666,0.7852602005,SAT,queen4
0.0236356206,0.0779264392,1,50,0.3656,0.0833649635,0.7129163742,SAT,queen4
0.0236321098,0.0779094773,1,50,0.366,0.0604612827,0.7659072876,SAT,queen4
0.0236304051,0.0779022827,1,50,0.3664,0.0576188564,0.7399392128,SAT,queen4
0.0236281565,0.0778927335,1,50,0.3668,0.0809397697,0.6721932888,SAT,queen4
0.0236273666,0.0778810644,1,50,0.3672,0.0903747082,0.7085282803,SAT,queen4
0.0236232279,0.0778720283,1,50,0.3676,0.0594534874,0.8798549175,SAT,queen4
0.0236200127,0.0778623762,1,50,0.368,0.0623710155,0.7026073933,SAT,queen4
