time4sub,time11sub,solution?,n,time4,time11,correct winner,SAT?,blocked/n^2
0.0951549875,0.2479188096,0.9,70,0.7256290913,2.4261198044,queen4,SAT,0.8224489796
0.0949946657,0.2477420927,0.8,70,0.2914655209,5.9838140011,queen4,SAT,0.8226530612
0.0948410328,0.2475692212,0.8,70,0.2932560444,2.558631897,queen4,SAT,0.8228571429
0.0948186961,0.2475638174,1,70,0.8923757076,2.6288542747,queen4,SAT,0.8230612245
0.0946609955,0.2473711103,0.3,70,0.2000572681,2.5603983402,queen4,SAT,0.8232653061
0.0945160368,0.2472142198,1,70,0.7338507175,2.5597155094,queen4,SAT,0.8234693878
0.0943544513,0.2470439364,0.6,70,0.2809967995,2.8658440113,queen4,SAT,0.8236734694
0.0942548376,0.2469332593,1,70,0.3820495605,3.3298459053,queen4,SAT,0.823877551
0.0941510144,0.2468060902,1,70,1.255751133,3.6908795834,queen4,SAT,0.8240816327
0.0940597545,0.2467126919,1,70,0.783809185,7.9581029415,queen4,SAT,0.8242857143
0.0939447936,0.2465888457,1,70,2.3842725754,3.1260535717,queen4,SAT,0.8244897959
0.0938510511,0.246488185,1,70,2.9572119713,5.8377447128,queen4,SAT,0.8246938776
0.0937540629,0.2463765494,1,70,0.1655583382,2.8029184341,queen4,SAT,0.8248979592
0.0936544968,0.2462560982,1,70,0.3989403248,2.5609791279,queen4,SAT,0.8251020408
0.0935328706,0.2461297432,1,70,1.4815490246,2.4728281498,queen4,SAT,0.8253061224
0.0935217622,0.2460931937,1,70,1.8431296349,2.3330490589,queen4,SAT,0.8255102041
0.093367542,0.2459258089,1,70,2.9481418133,2.3688426018,queen11,SAT,0.8257142857
0.0932159815,0.2457575106,1,70,0.6156172752,7.7275459766,queen4,SAT,0.8259183673
0.0931011035,0.2456315972,1,70,0.7269678116,2.3966646194,queen4,SAT,0.826122449
0.0930130212,0.2455273874,0.9,70,0.1570892334,2.7027769089,queen4,SAT,0.8263265306
0.0928777477,0.2453548417,0.7,70,3.1538517475,2.3009393215,queen11,SAT,0.8265306122
0.0927777001,0.2452558646,1,70,0.8943181038,2.9126522541,queen4,SAT,0.8267346939
0.0927129225,0.2451625124,1,70,0.6105666161,2.4383943081,queen4,SAT,0.8269387755
0.0925755804,0.2450054659,0.9,70,2.8900530338,2.3012905121,queen11,SAT,0.8271428571
0.0924703421,0.2449059423,0.8,70,0.7030644417,4.3623988628,queen4,SAT,0.8273469388
0.0923811192,0.2447935741,0.9,70,0.3458189964,6.0933964252,queen4,SAT,0.8275510204
0.0922630696,0.2446762906,1,70,0.909576416,2.9038829803,queen4,SAT,0.827755102
0.0921553211,0.2445426807,1,70,4.4026939869,2.4604811668,queen11,SAT,0.8279591837
0.0920066512,0.2443818918,0.8,70,1.8734924793,2.379021883,queen4,SAT,0.8281632653
0.0918599094,0.2442195909,0.7,70,0.5673010349,3.0504655838,queen4,SAT,0.8283673469
0.0917250276,0.2440765449,1,70,0.1979031563,2.3276154995,queen4,SAT,0.8285714286
0.0915838743,0.2439267781,1,70,1.6839830875,3.037946701,queen4,SAT,0.8287755102
0.0914465117,0.2437762468,0.8,70,0.2121422291,2.4821610451,queen4,SAT,0.8289795918
0.0913027921,0.2436310614,1,70,0.1804075241,3.4833283424,queen4,SAT,0.8291836735
0.0911602355,0.2434697913,1,70,2.3422722816,2.7910790443,queen4,SAT,0.8293877551
0.0910788949,0.2433720338,1,70,0.705173254,2.4580328465,queen4,SAT,0.8295918367
0.0910055406,0.2432952506,1,70,0.2560892105,2.3397965431,queen4,SAT,0.8297959184
0.0908756529,0.2431370049,0.8,70,0.9355485439,4.327398777,queen4,SAT,0.83
0.090749798,0.2430035837,0.9,70,1.4342958927,2.9171795845,queen4,SAT,0.8302040816
0.0906224126,0.2428515905,0.9,70,1.8409845829,2.568395853,queen4,SAT,0.8304081633
0.0905241211,0.2427340733,0.9,70,0.1270620823,5.6895225048,queen4,SAT,0.8306122449
0.0903898942,0.2425966601,1,70,0.7202210426,2.3825631142,queen4,SAT,0.8308163265
0.0902517948,0.2424550816,0.4,70,2.084457159,2.5669603348,queen4,SAT,0.8310204082
0.0901328507,0.242327521,0.8,70,1.1077566147,2.822633028,queen4,SAT,0.8312244898
0.0899980569,0.2421788754,0.8,70,0.4315719604,2.3978362083,queen4,SAT,0.8314285714
0.0898610047,0.2420328192,0.8,70,0.3300993443,2.8982264996,queen4,SAT,0.8316326531
0.0897278468,0.2418873549,0.7,70,3.004704237,3.0918314457,queen4,SAT,0.8318367347
0.0896034097,0.2417477574,0.8,70,0.6892161369,2.8015620708,queen4,SAT,0.8320408163
0.0894685484,0.2416061769,1,70,0.5528640747,3.6010668278,queen4,SAT,0.832244898
0.0893581451,0.2414898022,1,70,1.6102204323,6.2624490261,queen4,SAT,0.8324489796
0.0892293748,0.2413537118,0.5,70,0.8980305195,2.3397789001,queen4,SAT,0.8326530612
0.0891107793,0.2412294902,0.9,70,1.3758580685,3.5855431557,queen4,SAT,0.8328571429
0.0890146097,0.2411218242,0.8,70,0.700220108,2.3279817104,queen4,SAT,0.8330612245
0.0889034602,0.2410039227,0.9,70,1.0979700089,5.0269181728,queen4,SAT,0.8332653061
0.0887959317,0.2408819016,0.9,70,1.5136222839,2.3865687847,queen4,SAT,0.8334693878
0.0886686964,0.2407449115,0.8,70,0.9104883671,2.7782816887,queen4,SAT,0.8336734694
0.0885432692,0.2406176072,1,70,0.6334869862,4.3813230991,queen4,SAT,0.833877551
0.088478368,0.2405378355,1,70,3.1456034184,2.4119005203,queen11,SAT,0.8340816327
0.0883641115,0.2404097844,0.8,70,0.5408353806,2.9667308331,queen4,SAT,0.8342857143
0.0882958385,0.2403361717,0.8,70,1.8634557724,2.3915433884,queen4,SAT,0.8344897959
0.0881912499,0.2402213969,1,70,1.0392818451,2.7958910465,queen4,SAT,0.8346938776
0.0880607061,0.2400801092,0.6,70,0.4248380661,2.7406356335,queen4,SAT,0.8348979592
0.0879384006,0.239940617,0.5,70,1.4269766808,2.469959259,queen4,SAT,0.8351020408
0.0878177984,0.2398031169,0.9,70,0.5237154961,2.8814730644,queen4,SAT,0.8353061224
0.0876948343,0.2396717854,1,70,0.9176223278,2.3168845177,queen4,SAT,0.8355102041
0.0875742489,0.2395370706,0.8,70,2.9851441383,3.3994984627,queen4,SAT,0.8357142857
0.0874524862,0.239403312,0.6,70,0.3416345119,2.5094075203,queen4,SAT,0.8359183673
0.0874051367,0.2393473872,1,70,8.9485247135,3.5678579807,queen11,SAT,0.836122449
0.087292801,0.239228696,0.9,70,0.1484060287,3.479809761,queen4,SAT,0.8363265306
0.087180091,0.239098764,0.7,70,2.9971563816,2.474108696,queen11,SAT,0.8365306122
0.0870681499,0.2389661499,0.9,70,1.0689351559,3.1531836987,queen4,SAT,0.8367346939
0.0869457664,0.2388429929,1,70,1.4218800068,2.3826196194,queen4,SAT,0.8369387755
0.0868390534,0.2387208722,1,70,0.1259489059,4.263160944,queen4,SAT,0.8371428571
0.0867164625,0.2385985094,0.5,70,0.6314892769,3.8683001995,queen4,SAT,0.8373469388
0.0865947925,0.2384692789,0.5,70,1.8977153301,2.4876089096,queen4,SAT,0.8375510204
0.0864874557,0.2383556709,1,70,0.690764904,2.2893900871,queen4,SAT,0.837755102
0.0864012203,0.2382606571,0.8,70,4.0285930634,2.322814703,queen11,SAT,0.8379591837
0.0862843144,0.238142588,0.8,70,0.4614896774,2.6302578449,queen4,SAT,0.8381632653
0.0861678879,0.238013324,0.7,70,0.7730288506,7.1969153881,queen4,SAT,0.8383673469
0.0860563271,0.2378948919,1,70,0.9557921886,2.3876485825,queen4,SAT,0.8385714286
0.0859443066,0.2377657487,1,70,11.3908908367,3.4953832626,queen11,SAT,0.8387755102
0.0858455854,0.2376544646,0.8,70,11.6739692688,2.3442399502,queen11,SAT,0.8389795918
0.0857409721,0.2375387382,1,70,2.4433941841,3.0608487129,queen4,SAT,0.8391836735
0.0856409114,0.2374364442,0.9,70,3.7559437752,5.6631486416,queen4,SAT,0.8393877551
0.0855365349,0.237329394,0.5,70,3.6104843616,3.5827043056,queen11,SAT,0.8395918367
0.0854249389,0.2372138059,1,70,2.0652480125,2.664285183,queen4,SAT,0.8397959184
0.0853159991,0.2370879424,0.8,70,1.3747785091,2.4633595943,queen4,SAT,0.84
0.0852061374,0.2369642373,0.6,70,1.0048518181,2.814987421,queen4,SAT,0.8402040816
0.0850924454,0.2368394493,0.3,70,1.7136468887,3.134660244,queen4,SAT,0.8404081633
0.0849783302,0.2367239682,0.7,70,1.4442586899,3.8243582249,queen4,SAT,0.8406122449
0.0848808043,0.2366209274,0.6,70,0.3470141888,2.4688854218,queen4,SAT,0.8408163265
0.0847702895,0.2365125455,0.2,70,1.0548923016,2.7027242184,queen4,SAT,0.8410204082
0.0846614347,0.2363883812,0.7,70,0.6766417027,2.5494344234,queen4,SAT,0.8412244898
0.0845494911,0.2362743584,0.9,70,0.3217754364,5.6615803242,queen4,SAT,0.8414285714
0.0844427312,0.2361684159,0.8,70,1.1102905273,3.5311505795,queen4,SAT,0.8416326531
0.0843384033,0.2360538952,1,70,1.3553557396,3.6653323174,queen4,SAT,0.8418367347
0.0842287666,0.2359394383,1,70,6.9935896397,4.5239541531,queen11,SAT,0.8420408163
0.0841243253,0.2358351136,0.6,70,2.7167606354,7.2069761753,queen4,SAT,0.842244898
0.0840204424,0.2357221232,0.7,70,1.7274458408,4.3960454464,queen4,SAT,0.8424489796
0.0839258601,0.2356051189,0.8,70,0.2417144775,2.5662374496,queen4,SAT,0.8426530612
0.0838180138,0.2354950964,0.9,70,0.909361124,3.3737099171,queen4,SAT,0.8428571429
0.083712675,0.2353883884,0.7,70,0.3787102699,2.5339758396,queen4,SAT,0.8430612245
0.0836074901,0.2352918324,0.7,70,0.4977769852,3.6148765087,queen4,SAT,0.8432653061
0.0835070337,0.2351740294,0.5,70,0.1360878944,2.8076345921,queen4,SAT,0.8434693878
0.083403966,0.2350609113,0.9,70,0.6499214172,2.3701989651,queen4,SAT,0.8436734694
0.0832967397,0.2349516211,0.8,70,0.1235098839,2.5479357243,queen4,SAT,0.843877551
0.0831969111,0.2348351684,0.7,70,1.0395555496,2.7042617798,queen4,SAT,0.8440816327
0.0830930559,0.234724972,0.8,70,3.8432388306,2.4602851868,queen11,SAT,0.8442857143
0.0829996611,0.234616762,1,70,0.80047822,2.6011071205,queen4,SAT,0.8444897959
0.082899351,0.2345179556,1,70,0.2753932476,27.1643481255,queen4,SAT,0.8446938776
0.0827974887,0.2344091336,0.8,70,1.6213965416,2.2884514332,queen4,SAT,0.8448979592
0.0827065143,0.2343056255,0.8,70,1.901487112,3.2886440754,queen4,SAT,0.8451020408
0.0826064946,0.2341948522,0.8,70,1.4651117325,3.0239949226,queen4,SAT,0.8453061224
0.0825084534,0.2340906758,0.8,70,2.4372601509,3.8806552887,queen4,SAT,0.8455102041
0.0824099213,0.2339752718,0.6,70,0.2385749817,2.3402862549,queen4,SAT,0.8457142857
0.0823161462,0.2338606305,0.7,70,1.1274626255,3.8411040306,queen4,SAT,0.8459183673
0.0822260117,0.2337669456,0.6,70,0.4903841019,3.1535151005,queen4,SAT,0.846122449
0.0821423737,0.2336673154,0.8,70,0.8646998405,2.5143039227,queen4,SAT,0.8463265306
0.082045583,0.2335688966,0.7,70,2.7860641479,3.5802354813,queen4,SAT,0.8465306122
0.0819486888,0.2334608791,0.3,70,0.1417741776,3.2379965782,queen4,SAT,0.8467346939
0.0818539406,0.2333595761,0.7,70,6.3866257668,4.8001766205,queen11,SAT,0.8469387755
0.0817596221,0.2332656608,0.3,70,0.1742458344,2.9635353088,queen4,SAT,0.8471428571
0.0816692152,0.2331609081,0.8,70,28.6211676598,4.29575634,queen11,SAT,0.8473469388
0.0815739845,0.233062659,0.5,70,0.3478224277,8.7911791801,queen4,SAT,0.8475510204
0.0814804615,0.2329823434,0.5,70,2.5969145298,5.2994663715,queen4,SAT,0.847755102
0.0813868584,0.2328806911,0.7,70,0.2224543095,2.5825452805,queen4,SAT,0.8479591837
0.0812958452,0.2327839773,0.8,70,2.342042923,3.0149183273,queen4,SAT,0.8481632653
0.0812019551,0.2326804327,1,70,1.9864139557,2.6922399998,queen4,SAT,0.8483673469
0.0811079574,0.2325812878,0.2,70,0.3011255264,2.5768637657,queen4,SAT,0.8485714286
0.0810205709,0.2324770486,0.9,70,0.3922345638,4.4161353111,queen4,SAT,0.8487755102
0.0809269346,0.232379981,0.4,70,1.5000739098,5.7049362659,queen4,SAT,0.8489795918
0.0808387071,0.2322852572,1,70,12.7687299252,5.9806492329,queen11,SAT,0.8491836735
0.0807499778,0.2321909507,0.8,70,24.0033872128,8.1141610146,queen11,SAT,0.8493877551
0.0806639212,0.23209306,0.6,70,6.1617157459,2.9081702232,queen11,SAT,0.8495918367
0.0805764702,0.2319946862,0.9,70,5.7863745689,2.5881228447,queen11,SAT,0.8497959184
0.0804852537,0.2319039431,0.3,70,3.045178175,3.9150784016,queen4,SAT,0.85
0.0803962936,0.2318168201,0.3,70,7.0759253502,2.6646261215,queen11,SAT,0.8502040816
0.0803085807,0.231726558,0.8,70,0.6474704742,2.7782950401,queen4,SAT,0.8504081633
0.0802169676,0.2316344795,0.7,70,1.4393048286,6.4222242832,queen4,SAT,0.8506122449
0.0801292907,0.2315412281,0.5,70,0.5193865299,5.9727346897,queen4,SAT,0.8508163265
0.0800412412,0.23144799,0.7,70,3.6665713787,4.0056977272,queen4,SAT,0.8510204082
0.0799520693,0.2313575889,1,70,3.8446316719,2.4178225994,queen11,SAT,0.8512244898
0.0798639954,0.2312665235,0.7,70,0.5165512562,5.2561881542,queen4,SAT,0.8514285714
0.0797767767,0.2311771451,0.4,70,0.5926663876,2.5937809944,queen4,SAT,0.8516326531
0.0796916343,0.2310850188,0.8,70,0.286714077,4.2941174507,queen4,SAT,0.8518367347
0.0796044973,0.230988411,0.9,70,0.142316103,2.4317555428,queen4,SAT,0.8520408163
0.0795184682,0.2308992306,0.5,70,10.3732042313,5.5844509602,queen11,SAT,0.852244898
0.0794353506,0.2308192242,0.4,70,1.2805407047,5.3652231693,queen4,SAT,0.8524489796
0.0793511198,0.2307415173,0.7,70,0.4617094994,2.2873747349,queen4,SAT,0.8526530612
0.0792670966,0.2306494298,0.4,70,1.2721693516,2.9470083714,queen4,SAT,0.8528571429
0.0791819037,0.2305596632,0.6,70,6.2182240486,3.0280554295,queen11,SAT,0.8530612245
0.079100101,0.2304756434,0.5,70,0.3808934689,2.5740721226,queen4,SAT,0.8532653061
0.0790139071,0.2303839068,0.1,70,0.2479469776,3.2462031841,queen4,SAT,0.8534693878
0.0789312064,0.2302949523,0.6,70,0.5477178097,3.0481746197,queen4,SAT,0.8536734694
0.0788457981,0.2302111486,0.5,70,24.4084661007,17.2066004276,queen11,SAT,0.853877551
0.0787641894,0.2301167004,0.2,70,5.642244339,2.9367723465,queen11,SAT,0.8540816327
0.0786837817,0.2300335315,0.5,70,0.9802565575,10.7758104801,queen4,SAT,0.8542857143
0.0786021309,0.2299508026,0.5,70,15.4248301983,5.0768043995,queen11,SAT,0.8544897959
0.0785253671,0.229876703,0.8,70,47.2807619572,19.7519497871,queen11,SAT,0.8546938776
0.0784458674,0.2297872676,0.7,70,7.4193954468,6.4636516571,queen11,SAT,0.8548979592
0.0783658006,0.2297003586,0.6,70,2.1884827614,6.5241625309,queen4,SAT,0.8551020408
0.0782843048,0.2296096678,0.1,70,0.8152196407,3.59421134,queen4,SAT,0.8553061224
0.0782036694,0.229519017,0.5,70,5.1500558853,12.6626982689,queen4,SAT,0.8555102041
0.0781212448,0.2294327485,0.7,70,6.6143240929,10.8724222183,queen4,SAT,0.8557142857
0.0780410259,0.2293422106,0.6,70,22.071757555,2.5379595757,queen11,SAT,0.8559183673
0.0779612809,0.2292546729,0.5,70,0.6482663155,5.1646716595,queen4,SAT,0.856122449
0.0778826757,0.2291703874,0.2,70,6.2316422462,3.3278887272,queen11,SAT,0.8563265306
0.0778091205,0.2290957842,0.5,70,1.7774057388,3.7338247299,queen4,SAT,0.8565306122
0.0777318608,0.2290093439,0.4,70,2.4594957829,6.2005364895,queen4,SAT,0.8567346939
0.0776534054,0.2289214957,0.1,70,2.4451198578,5.5998108387,queen4,SAT,0.8569387755
0.0775750531,0.2288346018,0.1,70,3.1028299332,3.2346742153,queen4,SAT,0.8571428571
0.0774987269,0.2287509639,0.2,70,3.0454332829,9.7236273289,queen4,SAT,0.8573469388
0.0774235322,0.2286660552,0.9,70,6.9863803387,5.2230472565,queen11,SAT,0.8575510204
0.0773476312,0.2285800968,0.1,70,1.1454753876,10.1781907082,queen4,SAT,0.857755102
0.0772692383,0.228493851,0.2,70,8.4546411037,2.3998081684,queen11,SAT,0.8579591837
0.0771935351,0.2284132126,0.5,70,2.4791517258,15.3198075294,queen4,SAT,0.8581632653
0.0771183364,0.2283265679,0.4,70,9.9127705097,2.5626504421,queen11,SAT,0.8583673469
0.0770444785,0.2282487133,0.8,70,3.4910411835,8.3157994747,queen4,SAT,0.8585714286
0.0769696515,0.2281693751,0.1,70,1.6254379749,2.5983834267,queen4,SAT,0.8587755102
0.076895029,0.228083677,0.5,70,3.9989001751,2.3018057346,queen11,SAT,0.8589795918
0.076819998,0.2279988788,0.2,70,0.6418054104,44.5499224663,queen4,SAT,0.8591836735
0.076745344,0.2279168796,0.1,70,1.1907684803,4.1582791805,queen4,SAT,0.8593877551
0.0766697929,0.2278310901,0.3,70,7.2931678295,4.3625721931,queen11,SAT,0.8595918367
0.0765956424,0.2277497696,0.1,70,6.2197539806,2.9678862095,queen11,SAT,0.8597959184
0.0765219097,0.227670254,0.5,70,8.6029360294,7.9220924377,queen11,SAT,0.86
0.0764483286,0.2275946664,0.6,70,5.5687630177,3.3709001541,queen11,SAT,0.8602040816
0.0763749987,0.2275332809,0.1,70,0.8804118633,4.0262210369,queen4,SAT,0.8604081633
0.0763034943,0.227454,0.6,70,7.0183281898,2.9385275841,queen11,SAT,0.8606122449
0.0762318329,0.2273737641,0.6,70,7.1987669468,2.7040417194,queen11,SAT,0.8608163265
0.0761626339,0.2272925648,0.5,70,5.94363451,8.7908365726,queen4,SAT,0.8610204082
0.0760907027,0.2272116031,0.2,70,0.9703812599,2.4032139778,queen4,SAT,0.8612244898
0.0760210962,0.2271334502,0.5,70,6.3497872353,6.0421791077,queen11,SAT,0.8614285714
0.0759470478,0.2270617655,0.1,70,16.315328598,5.7741248608,queen11,SAT,0.8616326531
0.0758782487,0.2269830413,0.3,70,2.436511755,3.0691981316,queen4,SAT,0.8618367347
0.0758085871,0.2269052223,0.3,70,3.2029428482,11.793995142,queen4,SAT,0.8620408163
0.07573837,0.226827162,0.4,70,2.0770437717,14.6585257053,queen4,SAT,0.862244898
0.0756669429,0.2267507571,0.4,70,6.4905543327,18.4972832203,queen4,SAT,0.8624489796
0.0755953691,0.22668042,0.4,70,5.1690196991,5.0344760418,queen11,SAT,0.8626530612
0.0755265464,0.2266039799,0.1,70,3.341193676,7.0047008991,queen4,SAT,0.8628571429
0.0754572294,0.2265338301,0.3,70,0.4177486897,9.2047228813,queen4,SAT,0.8630612245
0.0753902657,0.2264544059,0.2,70,3.0460410118,2.4847612381,queen11,SAT,0.8632653061
0.0753231228,0.2263770736,0,70,1.9298298359,3.4777805805,queen4,SAT,0.8634693878
0.0752541154,0.226296946,0.4,70,14.7243304253,10.4653112888,queen11,SAT,0.8636734694
0.0751883521,0.2262233333,0.2,70,2.6802642345,2.2951476574,queen11,SAT,0.863877551
0.0751217121,0.2261408521,0.2,70,5.2766206264,9.416103363,queen4,SAT,0.8640816327
0.075057205,0.2260641046,0.4,70,2.4486603737,7.2157902718,queen4,SAT,0.8642857143
0.0749882349,0.2259957155,0.3,70,0.5773236752,4.1698613167,queen4,SAT,0.8644897959
0.07492219,0.2259144078,0.4,70,1.9626066685,74.2564275265,queen4,SAT,0.8646938776
0.0748568218,0.2258404296,0.4,70,14.386370182,4.5030577183,queen11,SAT,0.8648979592
0.0747932785,0.2257627943,0.5,70,2.9280307293,9.4240684509,queen4,SAT,0.8651020408
0.0747249416,0.2256915954,0,70,1.5183069706,2.3852849007,queen4,SAT,0.8653061224
0.074658546,0.2256149524,0.2,70,18.9417610168,20.0489904881,queen4,SAT,0.8655102041
0.0745925664,0.2255463913,0.4,70,2.6780288219,5.0831105709,queen4,SAT,0.8657142857
0.0745273265,0.2254718076,0.3,70,1.4515051842,26.5162351131,queen4,SAT,0.8659183673
0.0744616749,0.2253927947,0,70,6.4093153477,15.0285925865,queen4,SAT,0.866122449
0.0743983992,0.2253187623,0.4,70,13.3718466759,9.5424363613,queen11,SAT,0.8663265306
0.0743350325,0.2252429164,0.3,70,0.2800970078,29.4620816708,queen4,SAT,0.8665306122
0.0742701789,0.2251709154,0.2,70,14.8688874245,6.5547668934,queen11,SAT,0.8667346939
0.0742066333,0.2251041189,0.4,70,2.7002453804,55.4988217354,queen4,SAT,0.8669387755
0.074141694,0.2250298383,0.6,70,4.5099329948,22.5427970886,queen4,SAT,0.8671428571
0.0740772099,0.2249576926,0.2,70,14.7832739353,16.6589560509,queen4,SAT,0.8673469388
0.0740154185,0.2248904398,0,70,4.9621965885,7.0729131699,queen4,SAT,0.8675510204
0.0739529293,0.2248154133,0.6,70,7.9556794167,3.8454473019,queen11,SAT,0.867755102
0.0738873581,0.2247457505,0.3,70,25.4111809731,15.119897604,queen11,SAT,0.8679591837
0.0738224291,0.2246782974,0,70,3.7998011112,7.7908697128,queen4,SAT,0.8681632653
0.0737622522,0.224608207,0,70,8.2190778255,20.2525863647,queen4,SAT,0.8683673469
0.0737016592,0.2245424042,0.1,70,2.3925793171,16.747081995,queen4,SAT,0.8685714286
0.0736403578,0.2244749647,0.6,70,45.2579607964,5.9304542542,queen11,SAT,0.8687755102
0.0735784407,0.2244082198,0.7,70,1.9485411644,23.3542785645,queen4,SAT,0.8689795918
0.0735158455,0.2243384213,0,70,5.5237071514,8.0804033279,queen4,SAT,0.8691836735
0.0734569043,0.2242722913,0,70,10.7385456562,39.4436078072,queen4,SAT,0.8693877551
0.0733946604,0.2242033188,0.3,70,7.2237832546,24.190166235,queen4,SAT,0.8695918367
0.0733349618,0.2241327052,0.1,70,21.6722104549,2.6400108337,queen11,SAT,0.8697959184
0.0732765119,0.2240609166,0.3,70,4.081890583,17.9538209438,queen4,SAT,0.87
0.0732153305,0.2239962226,0,70,7.4185173512,12.6644542217,queen4,SAT,0.8702040816
0.0731564,0.2239274665,0.2,70,46.1908230782,10.5223107338,queen11,SAT,0.8704081633
0.0730967041,0.2238627951,0.1,70,51.6349740028,19.8808658123,queen11,SAT,0.8706122449
0.0730387206,0.2237975677,0.5,70,1.1232321262,20.047368288,queen4,SAT,0.8708163265
0.0729784039,0.2237352724,0.4,70,5.4424097538,9.3399920464,queen4,SAT,0.8710204082
0.072918078,0.2236650329,0.2,70,5.932713747,3.625418663,queen11,SAT,0.8712244898
0.0728608506,0.2235957549,0.1,70,6.0427775383,47.246270895,queen4,SAT,0.8714285714
0.0728023815,0.2235260263,0,70,30.7621903419,21.8130226135,queen11,SAT,0.8716326531
0.0727449378,0.2234606008,0,70,3.278803587,15.8832511902,queen4,SAT,0.8718367347
0.0726859199,0.2233906015,0,70,0.1211211681,2.2608175278,queen4,UnSAT,0.8720408163
0.0726273504,0.2233290171,0,70,36.5382211208,28.6226172447,queen11,SAT,0.872244898
0.0725689761,0.2232682741,0.3,70,75.3001971245,8.9857895374,queen11,SAT,0.8724489796
0.0725104059,0.2232103918,0.6,70,44.0228369236,61.7627735138,queen4,SAT,0.8726530612
0.0724519366,0.2231448446,0.1,70,8.1785712242,8.9596352577,queen4,SAT,0.8728571429
0.0723948298,0.2230865695,0.4,70,11.9986617565,10.8481240273,queen11,SAT,0.8730612245
0.0723379135,0.2230228526,0,70,15.4659259319,14.1028428078,queen11,SAT,0.8732653061
0.0722805262,0.2229601583,0.1,70,0.6294612885,14.0513379574,queen4,SAT,0.8734693878
0.072223979,0.2228958021,0.3,70,13.4062907696,14.5780115128,queen4,SAT,0.8736734694
0.0721677631,0.2228348058,0.2,70,31.074559927,21.9208447933,queen11,SAT,0.873877551
0.0721101669,0.2227673202,0,70,52.4392302036,29.613048315,queen11,SAT,0.8740816327
0.0720538734,0.2227006153,0.2,70,10.6286273003,66.2829926014,queen4,SAT,0.8742857143
0.0720006994,0.2226359026,0.7,70,57.9576630592,102.0649502277,queen4,SAT,0.8744897959
0.0719430586,0.2225733945,0,70,32.2724783421,3.4176373482,queen11,SAT,0.8746938776
0.0718875835,0.222511404,0,70,14.2667572498,22.2248642445,queen4,SAT,0.8748979592
0.0718333215,0.2224497663,0.1,70,6.467856884,16.6767010689,queen4,SAT,0.8751020408
0.0717780116,0.2223877458,0.1,70,16.7539536953,20.6397953033,queen4,SAT,0.8753061224
0.0717222244,0.2223303535,0.2,70,6.2712421417,43.1189935207,queen4,SAT,0.8755102041
0.0716656546,0.2222684614,0,70,0.8617198467,16.9013376236,queen4,SAT,0.8757142857
0.0716117315,0.2222022107,0.1,70,45.5927100182,18.3908340931,queen11,SAT,0.8759183673
0.0715568182,0.2221413697,0.1,70,76.6580636501,191.450401783,queen4,SAT,0.876122449
0.0715045064,0.222082479,0,70,28.2231631279,5.3919446468,queen11,SAT,0.8763265306
0.0714495556,0.2220214765,0,70,49.3290345669,80.592353344,queen4,SAT,0.8765306122
0.0713957302,0.2219559566,0,70,6.0519776344,6.1837000847,queen4,SAT,0.8767346939
0.0713419237,0.2218911135,0.2,70,19.9064307213,8.7644820213,queen11,SAT,0.8769387755
0.0712884361,0.2218349286,0.4,70,24.2904782295,18.9726765156,queen11,SAT,0.8771428571
0.0712334929,0.2217700576,0.2,70,70.1066460609,23.8539574146,queen11,SAT,0.8773469388
0.0711814794,0.2217108131,0.1,70,35.0221936703,160.4748625755,queen4,SAT,0.8775510204
0.071129634,0.221651984,0,70,2.6786563396,9.888920784,queen4,SAT,0.877755102
0.0710788259,0.2215902095,0,70,8.5135288239,32.0588181019,queen4,SAT,0.8779591837
0.0710274078,0.2215312901,0.1,70,4.8653097153,29.4605491161,queen4,SAT,0.8781632653
0.0709762414,0.221470481,0,70,171.8090081215,312.3271319866,queen4,SAT,0.8783673469
0.0709253032,0.2214081096,0,70,9.1358060837,20.6328513622,queen4,SAT,0.8785714286
0.0708734666,0.2213454114,0,70,0.1852722168,76.6705806255,queen4,SAT,0.8787755102
0.0708229169,0.2212862105,0,70,11.9957611561,138.9162099361,queen4,SAT,0.8789795918
0.0707698893,0.2212356021,0.1,70,38.4084718227,72.2777383327,queen4,SAT,0.8791836735
0.0707172781,0.2211775259,0,70,77.2688770294,109.8633229733,queen4,SAT,0.8793877551
0.0706674594,0.2211324766,0.1,70,56.6712675095,49.9543759823,queen11,SAT,0.8795918367
0.0706160393,0.2210759663,0,70,23.837348938,65.5108752251,queen4,SAT,0.8797959184
0.0705647712,0.2210160567,0,70,27.6086678505,72.5926392078,queen4,SAT,0.88
0.0705118269,0.220951949,0,70,25.7335956097,4.7659494877,queen11,SAT,0.8802040816
0.0704619021,0.2208935686,0,70,58.2548787594,72.32325387,queen4,SAT,0.8804081633
0.0704115135,0.2208314314,0.3,70,8.6057808399,4.062871933,queen11,SAT,0.8806122449
0.0703607439,0.2207739234,0,70,69.2101323605,175.7534065247,queen4,SAT,0.8808163265
0.0703096913,0.2207202134,0,70,24.5464012623,345.0928807259,queen4,SAT,0.8810204082
0.0702591344,0.2206614011,0.1,70,12.3263576031,84.0639910698,queen4,SAT,0.8812244898
0.0702082088,0.2206061438,0.1,70,36.2338802814,52.706912756,queen4,SAT,0.8814285714
0.0701577645,0.2205517574,0,70,29.4348332882,25.9754405022,queen11,SAT,0.8816326531
